Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Option1 Linked To,Option2 Name,Option2 Value,Option2 Linked To,Option3 Name,Option3 Value,Option3 Linked To,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Unit Price Total Measure,Unit Price Total Measure Unit,Unit Price Base Measure,Unit Price Base Measure Unit,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Google Shopping / Google Product Category,Google Shopping / Gender,Google Shopping / Age Group,Google Shopping / MPN,Google Shopping / Condition,Google Shopping / Custom Product,Google Shopping / Custom Label 0,Google Shopping / Custom Label 1,Google Shopping / Custom Label 2,Google Shopping / Custom Label 3,Google Shopping / Custom Label 4,Afmetingen (product.metafields.custom.afmetingen),Besturingssysteem (product.metafields.custom.besturingssysteem),Bluetooth (product.metafields.custom.bluetooth),Connector Pin (product.metafields.custom.connector_pin),Display Poort (product.metafields.custom.display_poort),Draadloos (Wifi) (product.metafields.custom.draadloos_wifi),Draaibaar (product.metafields.custom.draaibaar),Finger Print Reader (product.metafields.custom.finger_print_reader),Formaat (product.metafields.custom.formaat),Gewicht (product.metafields.custom.gewicht),HDMI (product.metafields.custom.hdmi),Hoogte verstelbaar (product.metafields.custom.hoogte_verstelbaar),Ingangsstroom (product.metafields.custom.ingangsstroom),Kantelbaar (product.metafields.custom.kantelbaar),Keyboard Taal (product.metafields.custom.keyboard_taal),Keyboard Verlichting (product.metafields.custom.keyboard_verlichting),korte_product_info (product.metafields.custom.korte_product_info),Model (product.metafields.custom.model),Netwerk / LAN (product.metafields.custom.netwerk_lan),Nieuwprijs was (product.metafields.custom.nieuwprijs_was),Processor (product.metafields.custom.processor_type),RAM geheugen (product.metafields.custom.ram_geheugen),Schermdiagonaal (product.metafields.custom.schermdiagonaal),Schermresolutie (product.metafields.custom.schermresolutie),Smart Card Reader (product.metafields.custom.smart_card_reader),Speaker (product.metafields.custom.speaker),Totale opslagcapaciteit (product.metafields.custom.totale_opslagcapaciteit),Touch Screen (product.metafields.custom.touch_screen),Type opslag (product.metafields.custom.type_opslag),Uitgangsstroom (product.metafields.custom.uitgangsstroom),USB 2.0 Type A (product.metafields.custom.usb_2_0_type_a),USB 3.2 Gen 1 Type A (product.metafields.custom.usb_3_2_gen_1_x_1_type_a),USB 3.2 Gen 1 Type C (product.metafields.custom.usb_3_2_gen_1_x_1_type_c),USB 3.2 Gen 2 Type C (product.metafields.custom.usb_3_2_gen_2_x_1_type_c),USB 3.2 Thunderbolt 3 (product.metafields.custom.usb_3_2_thunderbolt_3),USB 3.2 Thunderbolt 4 (product.metafields.custom.usb_3_2_thunderbolt_4),USB-A (product.metafields.custom.usb_a),USB-B (product.metafields.custom.usb_b),USB-C (product.metafields.custom.usb_c),USB-C met Displayport functie (product.metafields.custom.usb_c_met_displayport_functie),Videokaart (product.metafields.custom.videokaart),Wattage (product.metafields.custom.wattage),Webcam (product.metafields.custom.webcam),Google: Custom Product (product.metafields.mm-google-shopping.custom_product),Color (product.metafields.shopify.color-pattern),Computer form (product.metafields.shopify.computer-form),Computer specialized features (product.metafields.shopify.computer-specialized-features),Connection type (product.metafields.shopify.connection-type),Cosmetic condition (product.metafields.shopify.cosmetic-condition),Display resolution (product.metafields.shopify.display-resolution),Graphics card type (product.metafields.shopify.graphics-card-type),Memory technology (product.metafields.shopify.memory-technology),Operating system (product.metafields.shopify.operating-system),Processor family (product.metafields.shopify.processor-family),Storage types supported (product.metafields.shopify.storage-types-supported),Complementary products (product.metafields.shopify--discovery--product_recommendation.complementary_products),Related products (product.metafields.shopify--discovery--product_recommendation.related_products),Related products settings (product.metafields.shopify--discovery--product_recommendation.related_products_display),Search product boosts (product.metafields.shopify--discovery--product_search_boost.queries),Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Status
hp-elitebook-850-g7,HP EliteBook 850 G7,"<h3 data-end=""185"" data-start=""104""><strong data-end=""183"" data-start=""108"">HP EliteBook 850 G7 – Grote zakelijke laptop met professionele features</strong></h3>
<p data-end=""487"" data-start=""186"">De HP EliteBook 850 G7 is de ideale keuze voor gebruikers die behoefte hebben aan een groter scherm en krachtige prestaties. Deze 15,6 inch laptop is uitgerust met een 10e generatie Intel® Core™ i7-processor, 16 GB RAM en geavanceerde beveiligingsopties – perfect voor zakelijk gebruik op hoog niveau.</p>
<p data-end=""523"" data-start=""489""><strong data-end=""521"" data-start=""489"">Belangrijkste specificaties:</strong></p>
<ul data-end=""787"" data-start=""524"">
<li data-end=""586"" data-start=""524"">
<p data-end=""586"" data-start=""526""><strong data-end=""540"" data-start=""526"">Processor:</strong> Intel Core i7-10610U (4 cores, tot 4,9 GHz)</p>
</li>
<li data-end=""619"" data-start=""587"">
<p data-end=""619"" data-start=""589""><strong data-end=""602"" data-start=""589"">Geheugen:</strong> 16 GB DDR4 RAM</p>
</li>
<li data-end=""656"" data-start=""620"">
<p data-end=""656"" data-start=""622""><strong data-end=""633"" data-start=""622"">Opslag:</strong> 256 GB PCIe NVMe SSD</p>
</li>
<li data-end=""727"" data-start=""657"">
<p data-end=""727"" data-start=""659""><strong data-end=""675"" data-start=""659"">Beeldscherm:</strong> 15,6 inch Full HD (1920 x 1080), antireflecterend</p>
</li>
<li data-end=""787"" data-start=""728"">
<p data-end=""787"" data-start=""730""><strong data-end=""752"" data-start=""730"">Besturingssysteem:</strong> Windows 11 Pro (voorgeïnstalleerd)</p>
</li>
</ul>
<p data-end=""1070"" data-start=""789""><strong data-end=""817"" data-start=""789"">Slim en duurzaam ontwerp</strong><br data-end=""820"" data-start=""817"">De EliteBook 850 G7 combineert een groot schermformaat met een slanke, aluminium behuizing. Dankzij de MIL-STD 810H-certificering is hij bestand tegen stoten, trillingen en dagelijks intensief gebruik – zonder in te leveren op stijl of draagbaarheid.</p>
<p data-end=""1101"" data-start=""1072""><strong data-end=""1099"" data-start=""1072"">Betrouwbare beveiliging</strong></p>
<ul data-end=""1325"" data-start=""1102"">
<li data-end=""1153"" data-start=""1102"">
<p data-end=""1153"" data-start=""1104"">TPM 2.0 chip voor veilige gegevensversleuteling</p>
</li>
<li data-end=""1195"" data-start=""1154"">
<p data-end=""1195"" data-start=""1156"">HP BIOS-beveiliging (Sure Start Gen5)</p>
</li>
<li data-end=""1260"" data-start=""1196"">
<p data-end=""1260"" data-start=""1198"">Ingebouwde IR-camera en vingerafdruklezer voor Windows Hello</p>
</li>
<li data-end=""1325"" data-start=""1261"">
<p data-end=""1325"" data-start=""1263"">Smartcard reader voor extra toegangscontrole op bedrijfsniveau</p>
</li>
</ul>",Ecomputer,Electronics > Computers > Laptops,Laptop,"conditie-5, Intel Core i7, Renewed, Windows 11 Pro",true,Title,Default Title,,,,,,,,4R1304142,3000.0,shopify,175,deny,manual,499.00,,true,true,,,,,'8721077053561,https://cdn.shopify.com/s/files/1/0920/0196/0270/files/hp-elitebook-850-g7-laptop-408.webp?v=1762259341,1,HP EliteBook 850 G7 - Laptop,false,HP EliteBook 850 G7 - Huren | Ecomputer,"De HP EliteBook 850 G7 is de ideale keuze voor gebruikers die behoefte hebben aan een groter scherm en krachtige prestaties. Deze 15, 6 inch laptop is uitgerust met een 10e generatie Intel® Core™ i7-processor, 1.",,,,,,,,,,,,"35,97 cm x 23,38 cm x 1,92 cm",Windows 11 Pro,Ja,,Nee,Ja,,Ja,,"1,7kg",1 × HDMI 1.4b,,,,US-NL,Ja,"850 G7 / i7-10610U / 16GB / 256GB-NVMe / 15.6"" FHD / Windows 11 Pro",HP EliteBook 850 G7,Nee,1265.00 EUR,Intel Core i7-10610U,16GB,"15.6""",1920 x 1080 FHD,Ja,, 256GB,Nee,NVMe SSD ,,,2,0,0,2,0,,,,0,Intel UHD Graphics geïntegreerd,,Ja,,silver,notebook,,,renewed,1920-x-1080,geintegreerd,,windows-11,intel-core-i7-1,,,,,,,kg,,,active
hp-elitebook-850-g7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0920/0196/0270/files/hp-elitebook-850-g7-laptop-714.webp?v=1762259345,2,HP EliteBook 850 G7 - Laptop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
hp-elitebook-850-g7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0920/0196/0270/files/hp-elitebook-850-g7-laptop-244.webp?v=1762259349,3,HP EliteBook 850 G7 - Laptop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
hp-elitebook-850-g7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0920/0196/0270/files/hp-elitebook-850-g7-laptop-652.webp?v=1762259354,4,HP EliteBook 850 G7 - Laptop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
hp-elitebook-850-g7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0920/0196/0270/files/hp-elitebook-850-g7-laptop-821.webp?v=1762259357,5,HP EliteBook 850 G7 - Laptop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
hp-elitebook-850-g7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0920/0196/0270/files/hp-elitebook-850-g7-laptop-451.webp?v=1762259362,6,HP EliteBook 850 G7 - Laptop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
hp-elitebook-840-g8,HP EliteBook 840 G8,"<h3 data-start=""109"" data-end=""192""><strong data-start=""113"" data-end=""190"">HP EliteBook 840 G8 – Slanke zakelijke laptop met uitgebreide beveiliging</strong></h3>
<p data-start=""193"" data-end=""473"">De HP EliteBook 840 G8 is ontworpen voor professionals die betrouwbaarheid, veiligheid en mobiliteit nodig hebben. Met een snelle Intel® Core™ i5-processor, 16 GB RAM en diverse zakelijke features is dit model perfect geschikt voor dagelijks gebruik in veeleisende werkomgevingen.</p>
<p data-start=""475"" data-end=""509""><strong data-start=""475"" data-end=""507"">Belangrijkste specificaties:</strong></p>
<ul data-start=""510"" data-end=""771"">
<li data-start=""510"" data-end=""572"">
<p data-start=""512"" data-end=""572""><strong data-start=""512"" data-end=""526"">Processor:</strong> Intel Core i5-1145G7 (4 cores, tot 4,4 GHz)</p>
</li>
<li data-start=""573"" data-end=""605"">
<p data-start=""575"" data-end=""605""><strong data-start=""575"" data-end=""588"">Geheugen:</strong> 16 GB DDR4 RAM</p>
</li>
<li data-start=""606"" data-end=""642"">
<p data-start=""608"" data-end=""642""><strong data-start=""608"" data-end=""619"">Opslag:</strong> 256 GB PCIe NVMe SSD</p>
</li>
<li data-start=""643"" data-end=""711"">
<p data-start=""645"" data-end=""711""><strong data-start=""645"" data-end=""661"">Beeldscherm:</strong> 14 inch Full HD (1920 x 1080), antireflecterend</p>
</li>
<li data-start=""712"" data-end=""771"">
<p data-start=""714"" data-end=""771""><strong data-start=""714"" data-end=""736"">Besturingssysteem:</strong> Windows 11 Pro (voorgeïnstalleerd)</p>
</li>
</ul>
<p data-start=""773"" data-end=""986""><strong data-start=""773"" data-end=""801"">Slim en duurzaam ontwerp</strong><br data-start=""801"" data-end=""804"">Deze laptop heeft een aluminium behuizing die stevig en stijlvol is, maar toch licht van gewicht. MIL-STD 810H-getest, zodat je zeker weet dat hij bestand is tegen intensief gebruik.</p>
<p data-start=""988"" data-end=""1017""><strong data-start=""988"" data-end=""1015"">Betrouwbare beveiliging</strong></p>
<ul data-start=""1018"" data-end=""1236"">
<li data-start=""1018"" data-end=""1069"">
<p data-start=""1020"" data-end=""1069"">TPM 2.0 chip voor veilige gegevensversleuteling</p>
</li>
<li data-start=""1070"" data-end=""1111"">
<p data-start=""1072"" data-end=""1111"">HP BIOS-beveiliging (Sure Start Gen5)</p>
</li>
<li data-start=""1112"" data-end=""1176"">
<p data-start=""1114"" data-end=""1176"">Ingebouwde IR-camera en vingerafdruklezer voor Windows Hello</p>
</li>
<li data-start=""1177"" data-end=""1236"">
<p data-start=""1179"" data-end=""1236"">Smartcard reader voor extra verificatie op bedrijfsniveau</p>
</li>
</ul>",Ecomputer,Electronics > Computers > Laptops,Laptop,"conditie-5, Intel Core i5, Renewed, Windows 11 Pro",true,Title,Default Title,,,,,,,,4R5524042,2200.0,shopify,67,deny,manual,439.00,,true,true,,,,,'8721077053295,https://cdn.shopify.com/s/files/1/0920/0196/0270/files/hp-elitebook-840-g8-laptop-494.webp?v=1762259134,1,HP EliteBook 840 G8 - Laptop,false,HP EliteBook 840 G8 - Huren | Ecomputer,"De HP EliteBook 840 G8 is ontworpen voor professionals die betrouwbaarheid, veiligheid en mobiliteit nodig hebben. Met een snelle Intel® Core™ i5-processor, 16 GB RAM en diverse zakelijke features is dit model perfect geschikt voor dagelijks gebruik in veeleisende werkomgevingen.",,,,,,,,,,,,"32,34cm x 21,46cm x 1,79cm",Windows 11 Pro,Ja,,Nee,Ja,,Ja,,"1,35kg",1 × HDMI 2.0b,,,,US-NL,Ja,"840 G8 / i5-1145G7 / 16GB / 256GB-NVMe / 14"" FHD / Windows 11 Pro",HP EliteBook 840 G8,Ja,1660.00 EUR,Intel Core i5-1145G7,16GB,"14""",1920 x 1080 FHD,Ja,,256GB,Nee,NVMe SSD ,,,2,0,0,0,2,,,,,Intel Iris Xe Graphics geïntegreerd,,Ja,,silver,notebook,,,renewed,1920-x-1080,geintegreerd,,windows-11,intel-core-i5,,,,,,,kg,,,active
hp-elitebook-840-g8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0920/0196/0270/files/hp-elitebook-840-g8-laptop-997.webp?v=1762259138,2,HP EliteBook 840 G8 - Laptop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
hp-elitebook-840-g8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0920/0196/0270/files/hp-elitebook-840-g8-laptop-777.webp?v=1762259142,3,HP EliteBook 840 G8 - Laptop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
hp-elitebook-840-g8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0920/0196/0270/files/hp-elitebook-840-g8-laptop-681.webp?v=1762259147,4,HP EliteBook 840 G8 - Laptop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
hp-elitebook-840-g8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0920/0196/0270/files/hp-elitebook-840-g8-laptop-807.webp?v=1762259150,5,HP EliteBook 840 G8 - Laptop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
hp-elitebook-840-g8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0920/0196/0270/files/hp-elitebook-840-g8-laptop-553.webp?v=1762259154,6,HP EliteBook 840 G8 - Laptop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
hp-elitebook-840-g7-1,HP EliteBook 840 G7,"<h3 data-end=""178"" data-start=""104""><strong data-end=""176"" data-start=""108"">HP EliteBook 840 G7 – Betrouwbare prestaties in een strak design</strong></h3>
<p data-end=""437"" data-start=""179"">De HP EliteBook 840 G7 is een krachtige en representatieve laptop voor zakelijke gebruikers. Met een Intel® Core™ i5-processor van de 10e generatie, 16 GB RAM en een 14 inch Full HD-scherm biedt deze laptop de perfecte balans tussen mobiliteit en prestaties.</p>
<p data-end=""473"" data-start=""439""><strong data-end=""471"" data-start=""439"">Belangrijkste specificaties:</strong></p>
<ul data-end=""735"" data-start=""474"">
<li data-end=""536"" data-start=""474"">
<p data-end=""536"" data-start=""476""><strong data-end=""490"" data-start=""476"">Processor:</strong> Intel Core i5-10310U/ (4 cores, tot 4,9 GHz)</p>
</li>
<li data-end=""569"" data-start=""537"">
<p data-end=""569"" data-start=""539""><strong data-end=""552"" data-start=""539"">Geheugen:</strong> 16 GB DDR4 RAM</p>
</li>
<li data-end=""606"" data-start=""570"">
<p data-end=""606"" data-start=""572""><strong data-end=""583"" data-start=""572"">Opslag:</strong> 512 GB PCIe NVMe SSD</p>
</li>
<li data-end=""675"" data-start=""607"">
<p data-end=""675"" data-start=""609""><strong data-end=""625"" data-start=""609"">Beeldscherm:</strong> 14 inch Full HD (1920 x 1080), antireflecterend</p>
</li>
<li data-end=""735"" data-start=""676"">
<p data-end=""735"" data-start=""678""><strong data-end=""700"" data-start=""678"">Besturingssysteem:</strong> Windows 11 Pro (voorgeïnstalleerd)</p>
</li>
</ul>
<p data-end=""983"" data-start=""737""><strong data-end=""765"" data-start=""737"">Slim en duurzaam ontwerp</strong><br data-end=""768"" data-start=""765"">De EliteBook 840 G7 heeft een lichtgewicht aluminium behuizing en is getest volgens de MIL-STD 810H-normen. Het slanke profiel en het professionele uiterlijk maken deze laptop ideaal voor zowel kantoor als onderweg.</p>
<p data-end=""1014"" data-start=""985""><strong data-end=""1012"" data-start=""985"">Betrouwbare beveiliging</strong></p>
<ul data-end=""1160"" data-start=""1015"">
<li data-end=""1066"" data-start=""1015"">
<p data-end=""1066"" data-start=""1017"">TPM 2.0 chip voor veilige gegevensversleuteling</p>
</li>
<li data-end=""1108"" data-start=""1067"">
<p data-end=""1108"" data-start=""1069"">HP BIOS-beveiliging (Sure Start Gen5)</p>
</li>
<li data-end=""1160"" data-start=""1109"">
<p data-end=""1160"" data-start=""1111"">IR-camera of vingerafdruklezer voor Windows Hello</p>
</li>
</ul>",Ecomputer,Electronics > Computers > Laptops,Laptop,"conditie-5, Intel Core i5, Renewed, Touchscreen, Windows 11 Pro",true,Title,Default Title,,,,,,,,4R3671042,2140.0,shopify,34,deny,manual,399.00,,true,true,,,,,'8721077054063,https://cdn.shopify.com/s/files/1/0920/0196/0270/files/hp-elitebook-840-g7-laptop-595.webp?v=1762258886,1,HP EliteBook 840 G7 - Laptop,false,HP EliteBook 840 G7 - Huren | Ecomputer,"De HP EliteBook 840 G7 is een krachtige en representatieve laptop voor zakelijke gebruikers. Met een Intel® Core™ i5-processor van de 10e generatie, 16 GB RAM en een 14 inch Full HD-scherm biedt deze laptop de perfecte balans tussen mobiliteit en prestaties.",,,,,,,,,,,,"32,36cm x 21,47cm x 1,79cm",Windows 11 Pro,Ja,,Nee,Ja,,Ja,,"1,46kg ",1 × HDMI 1.4b,,,,US-NL,Ja,"840 G7 / i5-10310U / 16GB / 512GB-NVMe / 14"" FHD Touch / Windows 11 Pro",HP EliteBook 840 G7,Nee,1160.00 EUR,Intel Core i5-10310U,16GB,"14""",1920 x 1080 FHD,Ja,,512GB,Ja,NVMe SSD,,,2,0,0,2,0,,,,Ja,Intel UHD Graphics geïntegreerd,,Ja,,silver,notebook,,,renewed,1920-x-1080,geintegreerd,,windows-11,intel-core-i5,,,,,,,kg,,,active
hp-elitebook-840-g7-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0920/0196/0270/files/hp-elitebook-840-g7-laptop-497.webp?v=1762258890,2,HP EliteBook 840 G7 - Laptop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
hp-elitebook-840-g7-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0920/0196/0270/files/hp-elitebook-840-g7-laptop-508.webp?v=1762258894,3,HP EliteBook 840 G7 - Laptop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
hp-elitebook-840-g7-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0920/0196/0270/files/hp-elitebook-840-g7-laptop-528.webp?v=1762258898,4,HP EliteBook 840 G7 - Laptop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
hp-elitebook-840-g7-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0920/0196/0270/files/hp-elitebook-840-g7-laptop-629.webp?v=1762258902,5,HP EliteBook 840 G7 - Laptop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
hp-elitebook-840-g7-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0920/0196/0270/files/hp-elitebook-840-g7-laptop-760.webp?v=1762258905,6,HP EliteBook 840 G7 - Laptop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
hp-elitebook-840-g7,HP EliteBook 840 G7,"<h3 data-start=""109"" data-end=""183""><strong data-start=""113"" data-end=""181"">HP EliteBook 840 G7 – Betrouwbare prestaties in een strak design</strong></h3>
<p data-start=""184"" data-end=""467"">De HP EliteBook 840 G7 biedt een ideale balans tussen mobiliteit, kracht en zakelijke functionaliteit. Uitgerust met een 10e generatie Intel® Core™ i5-processor, snel werkgeheugen en een helder 14 inch Full HD-scherm is deze laptop ontworpen voor efficiënt werken – waar je ook bent.</p>
<p data-start=""469"" data-end=""503""><strong data-start=""469"" data-end=""501"">Belangrijkste specificaties:</strong></p>
<ul data-start=""504"" data-end=""765"">
<li data-start=""504"" data-end=""566"">
<p data-start=""506"" data-end=""566""><strong data-start=""506"" data-end=""520"">Processor:</strong> Intel Core i5-10310U (4 cores, tot 4,9 GHz)</p>
</li>
<li data-start=""567"" data-end=""599"">
<p data-start=""569"" data-end=""599""><strong data-start=""569"" data-end=""582"">Geheugen:</strong> 16 GB DDR4 RAM</p>
</li>
<li data-start=""600"" data-end=""636"">
<p data-start=""602"" data-end=""636""><strong data-start=""602"" data-end=""613"">Opslag:</strong> 512 GB PCIe NVMe SSD</p>
</li>
<li data-start=""637"" data-end=""705"">
<p data-start=""639"" data-end=""705""><strong data-start=""639"" data-end=""655"">Beeldscherm:</strong> 14 inch Full HD (1920 x 1080), antireflecterend</p>
</li>
<li data-start=""706"" data-end=""765"">
<p data-start=""708"" data-end=""765""><strong data-start=""708"" data-end=""730"">Besturingssysteem:</strong> Windows 11 Pro (voorgeïnstalleerd)</p>
</li>
</ul>
<p data-start=""767"" data-end=""998""><strong data-start=""767"" data-end=""795"">Slim en duurzaam ontwerp</strong><br data-start=""795"" data-end=""798"">De behuizing is stijlvol en stevig, met een aluminium afwerking die bestand is tegen intensief gebruik. Dankzij het slanke profiel en een gewicht van circa 1,3 kg is deze laptop perfect voor onderweg.</p>
<p data-start=""1000"" data-end=""1029""><strong data-start=""1000"" data-end=""1027"">Betrouwbare beveiliging</strong></p>
<ul data-start=""1030"" data-end=""1175"">
<li data-start=""1030"" data-end=""1081"">
<p data-start=""1032"" data-end=""1081"">TPM 2.0 chip voor veilige gegevensversleuteling</p>
</li>
<li data-start=""1082"" data-end=""1123"">
<p data-start=""1084"" data-end=""1123"">HP BIOS-beveiliging (Sure Start Gen5)</p>
</li>
<li data-start=""1124"" data-end=""1175"">
<p data-start=""1126"" data-end=""1175"">IR-camera of vingerafdruklezer voor Windows Hello</p>
</li>
</ul>",Ecomputer,Electronics > Computers > Laptops,Laptop,"conditie-5, Intel Core i5, Renewed, Windows 11 Pro",false,Title,Default Title,,,,,,,,4R0871042,1330.0,shopify,0,deny,manual,366.00,,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0920/0196/0270/files/Laptops-HPEliteBook840G7-Vooraanzicht-Webp.webp?v=1751526175,1,HP EliteBook 840 G7 - Laptop,false,HP EliteBook 840 G7 - Huren | Ecomputer,"De HP EliteBook 840 G7 biedt een ideale balans tussen mobiliteit, kracht en zakelijke functionaliteit. Uitgerust met een 10e generatie Intel® Core™ i5-processor.",,,,,,,,,,,,"21,4cmx32,3cmx1,8cm",Windows 11 Pro,Ja,,0,Ja,,Ja,,"1,33kg",1 × HDMI 1.4b,,,,US-NL,Ja,"840 G7 / i5-10310U / 16GB / 512GB-NVMe / 14"" FHD / Windows 11 Pro",HP EliteBook 840 G7,Nee,1160.00 EUR,Intel Core i5-10310U,16GB,"14"" inch",1920 x 1080 FHD,Ja,,512GB,Nee,NVMe SSD,,,2,0,2,,,,,,0,Intel UHD Graphics geïntegreerd,,Ja,,silver,notebook,,,renewed,1920-x-1080,geintegreerd,ddr4,windows-11,intel-core-i5,,,,,,,kg,,,draft
hp-elitebook-840-g7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0920/0196/0270/files/Laptops-HPEliteBook840G7-Zijaanzichtlinks-Webp.webp?v=1751526175,2,HP EliteBook 840 G7 - Laptop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
hp-elitebook-840-g7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0920/0196/0270/files/Laptops-HPEliteBook840G7-Schuinachter-Webp.webp?v=1751526175,3,HP EliteBook 840 G7 - Laptop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
hp-elitebook-840-g7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0920/0196/0270/files/Laptops-HPEliteBook840G7-Zijaanzichtrechts-Webp.webp?v=1751526175,4,HP EliteBook 840 G7 - Laptop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
hp-elitebook-840-g7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0920/0196/0270/files/Laptops-HPEliteBook840G7-Zijkanten-Webp.webp?v=1751526175,5,HP EliteBook 840 G7 - Laptop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
hp-elitebook-840-g7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0920/0196/0270/files/Laptops-HPEliteBook840G7-Achterkant-Webp.webp?v=1751526175,6,HP EliteBook 840 G7 - Laptop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
